customer,cart_additions,chain_length
customer28386,0,1
customer28387,0,2
customer28388,0,1
customer28389,0,1
customer28390,0,1
customer28391,0,1
customer28392,0,1
customer28393,0,2
customer28394,0,1
customer28395,0,1
customer28396,0,1
customer28397,0,1
customer28398,0,1
customer28399,0,1
customer28400,0,1
customer28401,0,2
customer28402,0,2
customer28403,0,1
customer28404,0,1
customer28405,0,1
customer28406,0,1
customer28407,0,1
customer28408,0,2
customer28409,0,1
customer28410,0,1
customer28411,15,3
customer28412,0,2
customer28413,0,4
customer28414,1,1
customer28415,11,1
customer28416,0,2
customer28417,0,1
customer28418,0,1
customer28419,0,1
customer28420,0,1
customer28421,0,1
customer28422,0,1
customer28423,0,1
customer28424,0,1
customer28425,0,1
customer28426,0,1
customer28427,0,1
customer28428,0,1
customer28429,0,2
customer28430,0,1
customer28431,0,1
customer28432,0,1
customer28433,0,1
customer28434,0,1
customer28435,0,1
customer28436,0,1
customer28437,0,1
customer28438,0,2
customer28439,1,1
customer28440,0,1
customer28441,0,1
customer28442,0,1
customer28443,10,1
customer28444,0,1
customer28445,0,3
customer28446,3,1
customer28447,0,1
customer28448,0,1
customer28449,0,2
customer28450,0,1
customer28451,0,1
customer28452,0,1
customer28453,0,1
customer28454,0,1
customer28455,0,1
customer28456,0,1
customer28457,0,1
customer28458,0,1
customer28459,0,1
customer28460,0,1
customer28461,0,1
customer28462,0,1
customer28463,0,1
customer28464,0,1
customer28465,0,1
customer28466,2,1
customer28467,2,2
customer28468,0,2
customer28469,0,1
customer28470,2,1
customer28471,0,1
customer28472,0,1
customer28473,6,1
customer28474,0,1
customer28475,0,1
customer28476,0,1
customer28477,0,8
customer28478,2,1
customer28479,0,2
customer28480,0,3
customer28481,0,1
customer28482,0,1
customer28483,0,1
customer28484,0,1
customer28485,0,1
customer28486,0,1
customer28487,0,1
customer28488,0,1
customer28489,0,3
customer28490,0,1
customer28491,0,1
customer28492,0,1
customer28493,0,1
customer28494,0,1
customer28495,0,1
customer28496,9,1
customer28497,0,1
customer28498,0,1
customer28499,3,1
customer28500,0,1
customer28501,0,1
customer28502,0,1
customer28503,1,3
customer28504,0,1
customer28505,0,1
customer28506,0,1
customer28507,0,1
customer28508,0,2
customer28509,0,2
customer28510,2,1
customer28511,0,2
customer28512,0,1
customer28513,4,3
customer28514,0,3
customer28515,0,1
customer28516,0,4
customer28517,0,1
customer28518,0,1
customer28519,0,1
customer28520,0,1
customer28521,0,1
customer28522,0,1
customer28523,1,3
customer28524,0,1
customer28525,0,1
customer28526,0,1
customer28527,0,1
customer28528,0,1
customer28529,0,1
customer28530,0,2
customer28531,0,1
customer28532,0,1
customer28533,0,1
customer28534,0,1
customer28535,0,1
customer28536,0,1
customer28537,0,1
customer28538,0,1
customer28539,0,1
customer28540,2,1
customer28541,0,1
customer28542,0,1
customer28543,0,1
customer28544,0,1
customer28545,2,1
customer28546,0,1
customer28547,0,1
customer28548,0,2
customer28549,0,1
customer28550,0,1
customer28551,0,2
customer28552,5,1
customer28553,0,1
customer28554,0,1
customer28555,0,1
customer28556,0,1
customer28557,0,1
customer28558,0,1
customer28559,29,12
customer28560,0,1
customer28561,0,3
customer28562,0,1
customer28563,0,1
customer28564,0,2
customer28565,0,1
customer28566,0,2
customer28567,0,1
customer28568,0,1
customer28569,0,1
customer28570,0,1
customer28571,0,1
customer28572,10,1
customer28573,1,1
customer28574,0,1
customer28575,0,1
customer28576,0,1
customer28577,26,1
customer28578,3,1
customer28579,0,1
customer28580,0,1
customer28581,0,1
customer28582,0,3
customer28583,0,1
customer28584,0,1
customer28585,5,2
customer28586,0,1
customer28587,0,1
customer28588,0,1
customer28589,0,1
customer28590,0,1
customer28591,0,1
customer28592,0,1
customer28593,0,3
customer28594,1,4
customer28595,0,1
customer28596,0,1
customer28597,3,1
customer28598,0,1
customer28599,0,9
customer28600,0,1
customer28601,0,1
customer28602,0,2
customer28603,0,1
customer28604,0,2
customer28605,0,1
customer28606,0,1
customer28607,0,1
customer28608,0,1
customer28609,0,2
customer28610,0,1
customer28611,0,2
customer28612,0,1
customer28613,0,1
customer28614,0,1
customer28615,0,1
customer28616,0,1
customer28617,0,1
customer28618,0,3
customer28619,0,1
customer28620,0,1
customer28621,0,1
customer28622,0,1
customer28623,2,1
customer28624,8,7
customer28625,0,1
customer28626,0,1
customer28627,0,5
customer28628,0,1
customer28629,0,1
customer28630,6,4
customer28631,0,1
customer28632,0,1
customer28633,0,1
customer28634,0,3
customer28635,2,3
customer28636,0,1
customer28637,0,1
customer28638,0,1
customer28639,0,1
customer28640,0,3
customer28641,0,1
customer28642,0,1
customer28643,9,1
customer28644,0,1
customer28645,0,1
customer28646,6,2
customer28647,0,1
customer28648,4,1
customer28649,0,1
customer28650,0,1
customer28651,0,1
customer28652,0,1
customer28653,0,1
customer28654,0,1
customer28655,0,1
customer28656,0,1
customer28657,0,1
customer28658,0,1
customer28659,0,1
customer28660,0,5
customer28661,0,1
customer28662,0,1
customer28663,0,1
customer28664,10,2
customer28665,0,1
customer28666,0,1
customer28667,0,1
customer28668,0,1
customer28669,0,1
customer28670,0,2
customer28671,0,1
customer28672,0,1
customer28673,0,2
customer28674,0,1
customer28675,0,1
customer28676,0,1
customer28677,0,1
customer28678,0,4
customer28679,0,3
customer28680,7,3
customer28681,17,18
customer28682,0,1
customer28683,0,1
customer28684,0,1
customer28685,2,1
customer28686,5,1
customer28687,7,2
customer28688,0,2
customer28689,0,1
customer28690,0,1
customer28691,0,2
customer28692,0,1
customer28693,1,1
customer28694,0,1
customer28695,0,2
customer28696,0,1
customer28697,0,1
customer28698,0,1
customer28699,0,1
customer28700,0,1
customer28701,0,1
customer28702,0,1
customer28703,0,1
customer28704,0,1
customer28705,0,1
customer28706,0,1
customer28707,0,1
customer28708,0,1
customer28709,0,1
customer28710,0,1
customer28711,0,1
customer28712,0,1
customer28713,7,1
customer28714,0,2
customer28715,0,1
customer28716,0,5
customer28717,0,2
customer28718,0,1
customer28719,0,2
customer28720,0,1
customer28721,0,1
customer28722,0,1
customer28723,0,1
customer28724,2,1
customer28725,0,1
customer28726,0,2
customer28727,0,1
customer28728,0,1
customer28729,25,1
customer28730,0,1
customer28731,0,1
customer28732,0,1
customer28733,0,2
customer28734,7,1
customer28735,0,2
customer28736,0,1
customer28737,0,1
customer28738,0,2
customer28739,1,2
customer28740,0,1
customer28741,0,1
customer28742,0,1
customer28743,0,1
customer28744,0,2
customer28745,0,1
customer28746,0,1
customer28747,1,1
customer28748,0,1
customer28749,5,1
customer28750,0,1
customer28751,0,2
customer28752,0,1
customer28753,0,1
customer28754,4,4
customer28755,0,2
customer28756,0,1
customer28757,0,2
customer28758,0,1
customer28759,0,2
customer28760,0,1
customer28761,0,1
customer28762,3,1
customer28763,0,19
customer28764,0,1
customer28765,0,1
customer28766,0,2
customer28767,0,1
customer28768,0,1
customer28769,0,2
customer28770,0,1
customer28771,0,1
customer28772,3,12
customer28773,0,1
customer28774,0,1
customer28775,0,1
customer28776,0,1
customer28777,0,1
customer28778,1,7
customer28779,0,1
customer28780,0,1
customer28781,0,1
customer28782,0,1
customer28783,0,2
customer28784,0,1
customer28785,0,1
customer28786,0,2
customer28787,0,1
customer28788,0,1
customer28789,0,1
customer28790,12,4
customer28791,0,1
customer28792,0,2
customer28793,0,1
customer28794,0,1
customer28795,2,2
customer28796,0,1
customer28797,0,2
customer28798,0,2
customer28799,0,1
customer28800,0,1
customer28801,0,1
customer28802,2,1
customer28803,0,1
customer28804,0,1
customer28805,0,1
customer28806,0,1
customer28807,0,1
customer28808,5,1
customer28809,0,1
customer28810,0,2
customer28811,0,1
customer28812,0,1
customer28813,0,1
customer28814,0,2
customer28815,10,1
customer28816,0,1
customer28817,0,1
customer28818,0,2
customer28819,0,6
customer28820,0,1
customer28821,0,1
customer28822,0,1
customer28823,0,1
customer28824,0,1
customer28825,0,1
customer28826,0,1
customer28827,0,1
customer28828,0,1
customer28829,0,1
customer28830,0,2
customer28831,0,1
customer28832,0,1
customer28833,0,2
customer28834,0,1
customer28835,0,2
customer28836,0,1
customer28837,2,1
customer28838,0,2
customer28839,0,1
customer28840,0,1
customer28841,0,1
customer28842,0,1
customer28843,0,2
customer28844,0,1
customer28845,2,9
customer28846,0,1
customer28847,0,3
customer28848,0,1
customer28849,0,1
customer28850,0,1
customer28851,0,1
customer28852,0,1
customer28853,0,1
customer28854,0,1
customer28855,0,1
customer28856,0,1
customer28857,0,1
customer28858,0,1
customer28859,0,1
customer28860,0,1
customer28861,0,1
customer28862,0,2
customer28863,0,1
customer28864,0,1
customer28865,0,1
customer28866,0,1
customer28867,0,1
customer28868,0,3
customer28869,0,2
customer28870,2,8
customer28871,0,1
customer28872,0,1
customer28873,0,1
customer28874,0,1
customer28875,0,2
customer28876,0,1
customer28877,0,1
customer28878,0,1
customer28879,0,1
customer28880,0,1
customer28881,0,1
customer28882,0,1
customer28883,0,1
customer28884,0,2
customer28885,0,1
customer28886,3,1
customer28887,0,1
customer28888,0,1
customer28889,2,1
customer28890,0,1
customer28891,0,1
customer28892,0,1
customer28893,0,1
customer28894,2,2
customer28895,0,1
customer28896,0,1
customer28897,0,1
customer28898,0,1
customer28899,0,1
customer28900,0,2
customer28901,0,2
customer28902,0,1
customer28903,0,1
customer28904,0,1
customer28905,0,2
customer28906,0,1
customer28907,0,2
customer28908,0,1
customer28909,0,5
customer28910,0,1
customer28911,0,5
customer28912,0,1
customer28913,0,1
customer28914,0,4
customer28915,0,1
customer28916,0,1
customer28917,0,1
customer28918,0,1
customer28919,0,2
customer28920,3,1
customer28921,0,1
customer28922,0,3
customer28923,0,1
customer28924,0,1
customer28925,0,1
customer28926,0,1
customer28927,0,1
customer28928,0,1
customer28929,0,1
customer28930,0,1
customer28931,0,2
customer28932,0,1
customer28933,0,3
customer28934,0,1
customer28935,0,1
customer28936,0,1
customer28937,0,1
customer28938,0,1
customer28939,0,1
customer28940,0,1
customer28941,0,1
customer28942,0,6
customer28943,0,2
customer28944,0,1
customer28945,0,1
customer28946,0,4
customer28947,0,1
customer28948,0,1
customer28949,0,6
customer28950,0,1
customer28951,0,3
customer28952,0,1
customer28953,0,2
customer28954,0,1
customer28955,0,1
customer28956,0,1
customer28957,0,1
customer28958,0,1
customer28959,0,3
customer28960,0,1
customer28961,0,1
customer28962,0,1
customer28963,0,1
customer28964,0,2
customer28965,0,1
customer28966,0,1
customer28967,0,3
customer28968,0,1
customer28969,3,2
customer28970,0,1
customer28971,0,2
customer28972,0,1
customer28973,0,1
customer28974,3,2
customer28975,10,4
customer28976,0,5
customer28977,0,1
customer28978,0,1
customer28979,0,1
customer28980,0,1
customer28981,0,1
customer28982,0,1
customer28983,0,1
customer28984,0,1
customer28985,0,2
customer28986,0,1
customer28987,0,1
customer28988,0,1
customer28989,15,4
customer28990,0,1
customer28991,4,1
customer28992,0,1
customer28993,0,1
customer28994,0,1
customer28995,0,2
customer28996,0,1
customer28997,0,1
customer28998,0,1
customer28999,0,1
customer29000,0,4
customer29001,0,1
customer29002,0,2
customer29003,0,1
customer29004,0,1
customer29005,0,1
customer29006,0,1
customer29007,0,1
customer29008,0,3
customer29009,0,2
customer29010,3,1
customer29011,0,1
customer29012,0,5
customer29013,0,1
customer29014,0,1
customer29015,0,1
customer29016,1,1
customer29017,0,1
customer29018,0,1
customer29019,0,1
customer29020,0,1
customer29021,0,1
customer29022,0,1
customer29023,1,2
customer29024,0,1
customer29025,0,2
customer29026,6,3
customer29027,0,5
customer29028,0,1
customer29029,0,1
customer29030,8,1
customer29031,0,2
customer29032,0,1
customer29033,0,1
customer29034,0,1
customer29035,0,1
customer29036,0,1
customer29037,0,1
customer29038,0,1
customer29039,2,3
customer29040,0,1
customer29041,0,1
customer29042,0,1
customer29043,0,1
customer29044,0,1
customer29045,0,1
customer29046,0,1
customer29047,3,14
customer29048,0,2
customer29049,0,1
customer29050,6,1
customer29051,0,1
customer29052,0,1
customer29053,4,1
customer29054,0,1
customer29055,0,1
customer29056,0,1
customer29057,0,1
customer29058,0,1
customer29059,9,1
customer29060,0,1
customer29061,0,1
customer29062,0,1
customer29063,0,1
customer29064,0,1
customer29065,0,4
customer29066,0,2
customer29067,0,1
customer29068,0,2
customer29069,0,2
customer29070,20,7
customer29071,0,1
customer29072,0,1
customer29073,3,3
customer29074,0,1
customer29075,0,2
customer29076,0,1
customer29077,3,4
customer29078,0,1
customer29079,0,1
customer29080,3,12
customer29081,1,1
customer29082,2,2
customer29083,0,1
customer29084,0,1
customer29085,0,1
customer29086,0,1
customer29087,0,1
customer29088,0,1
customer29089,0,1
customer29090,0,6
customer29091,0,8
customer29092,0,2
customer29093,0,1
customer29094,0,1
customer29095,0,1
customer29096,0,4
customer29097,0,1
customer29098,0,1
customer29099,0,2
customer29100,0,1
customer29101,0,1
customer29102,0,1
customer29103,0,1
customer29104,0,1
customer29105,0,1
customer29106,0,1
customer29107,0,1
customer29108,0,1
customer29109,0,8
customer29110,0,1
customer29111,0,1
customer29112,0,1
customer29113,0,2
customer29114,0,1
customer29115,0,1
customer29116,0,1
customer29117,0,1
customer29118,0,1
customer29119,0,1
customer29120,0,1
customer29121,0,1
customer29122,0,1
customer29123,0,3
customer29124,0,1
customer29125,0,1
customer29126,0,1
customer29127,0,1
customer29128,0,1
customer29129,0,1
customer29130,0,1
customer29131,6,1
customer29132,0,1
customer29133,3,1
customer29134,0,1
customer29135,0,1
customer29136,3,1
customer29137,0,6
customer29138,0,1
customer29139,0,1
customer29140,0,1
customer29141,0,1
customer29142,2,5
customer29143,0,1
customer29144,0,1
customer29145,3,1
customer29146,0,1
customer29147,0,2
customer29148,0,1
customer29149,0,2
customer29150,0,1
customer29151,0,1
customer29152,0,1
customer29153,0,1
customer29154,0,1
customer29155,17,1
customer29156,0,1
customer29157,0,2
customer29158,0,1
customer29159,0,1
customer29160,0,1
customer29161,0,1
customer29162,0,1
customer29163,0,1
customer29164,0,1
customer29165,0,1
customer29166,0,1
customer29167,0,2
customer29168,0,1
customer29169,6,1
customer29170,0,1
customer29171,0,1
customer29172,0,3
customer29173,0,2
customer29174,0,1
customer29175,0,2
customer29176,0,1
customer29177,0,1
customer29178,0,1
customer29179,0,5
customer29180,0,2
customer29181,0,1
customer29182,0,1
customer29183,8,1
customer29184,12,2
customer29185,0,1
customer29186,0,1
customer29187,0,2
customer29188,0,25
customer29189,0,1
customer29190,0,1
customer29191,0,1
customer29192,0,12
customer29193,0,3
customer29194,0,1
customer29195,5,1
customer29196,0,1
customer29197,0,1
customer29198,0,2
customer29199,0,1
customer29200,0,2
customer29201,0,1
customer29202,0,1
customer29203,0,2
customer29204,0,1
customer29205,0,1
customer29206,0,1
customer29207,0,1
customer29208,0,1
customer29209,0,1
customer29210,0,1
customer29211,0,3
customer29212,0,1
customer29213,0,1
customer29214,0,1
customer29215,0,1
customer29216,0,1
customer29217,0,1
customer29218,0,1
customer29219,4,1
customer29220,0,1
customer29221,0,1
customer29222,0,1
customer29223,0,1
customer29224,0,1
customer29225,0,1
customer29226,3,5
customer29227,0,1
customer29228,0,1
customer29229,4,1
customer29230,0,1
customer29231,0,1
customer29232,0,1
customer29233,0,1
customer29234,0,1
customer29235,0,1
customer29236,0,1
customer29237,0,1
customer29238,0,3
customer29239,0,1
customer29240,0,1
customer29241,0,1
customer29242,6,3
customer29243,0,1
customer29244,0,1
customer29245,0,1
customer29246,10,1
customer29247,0,1
customer29248,0,3
customer29249,0,1
customer29250,0,1
customer29251,0,1
customer29252,0,1
customer29253,0,1
customer29254,0,1
customer29255,0,2
customer29256,0,1
customer29257,0,1
customer29258,0,1
customer29259,0,1
customer29260,0,1
customer29261,0,1
customer29262,0,3
customer29263,0,1
customer29264,0,1
customer29265,0,1
customer29266,2,3
customer29267,0,1
customer29268,0,1
customer29269,0,1
customer29270,11,2
customer29271,0,1
customer29272,0,1
customer29273,0,2
customer29274,0,1
customer29275,0,1
customer29276,0,2
customer29277,0,1
customer29278,3,1
customer29279,0,1
customer29280,0,1
customer29281,0,1
customer29282,0,1
customer29283,0,1
customer29284,0,1
customer29285,0,1
customer29286,0,1
customer29287,6,1
customer29288,0,3
customer29289,0,1
customer29290,0,2
customer29291,0,1
customer29292,0,1
customer29293,0,1
customer29294,0,3
customer29295,12,2
customer29296,0,2
customer29297,0,1
customer29298,0,4
customer29299,0,1
customer29300,0,1
customer29301,0,1
customer29302,0,1
customer29303,0,2
customer29304,0,1
customer29305,0,1
customer29306,11,1
customer29307,0,1
customer29308,0,1
customer29309,0,4
customer29310,0,1
customer29311,0,1
customer29312,0,1
customer29313,0,1
customer29314,0,6
customer29315,0,1
customer29316,0,1
customer29317,0,1
customer29318,6,1
customer29319,0,1
customer29320,0,2
customer29321,0,1
customer29322,0,1
customer29323,0,1
customer29324,0,1
customer29325,3,2
customer29326,0,2
customer29327,0,2
customer29328,0,1
customer29329,0,1
customer29330,0,1
customer29331,0,1
customer29332,0,1
customer29333,0,1
customer29334,0,1
customer29335,0,5
customer29336,0,1
customer29337,8,2
customer29338,0,1
customer29339,0,1
customer29340,0,7
customer29341,0,1
customer29342,0,1
customer29343,0,4
customer29344,0,1
customer29345,0,1
customer29346,0,1
customer29347,0,1
customer29348,0,1
customer29349,0,1
customer29350,0,1
customer29351,0,1
customer29352,0,1
customer29353,0,1
customer29354,0,1
customer29355,0,1
customer29356,0,1
customer29357,0,2
customer29358,0,1
customer29359,0,1
customer29360,0,1
customer29361,0,1
customer29362,0,1
customer29363,0,1
customer29364,0,1
customer29365,0,1
customer29366,0,1
customer29367,0,1
customer29368,0,1
customer29369,0,1
customer29370,0,1
customer29371,0,1
customer29372,0,1
customer29373,0,1
customer29374,0,1
customer29375,0,1
customer29376,0,1
customer29377,0,1
customer29378,0,1
customer29379,0,1
customer29380,0,1
customer29381,0,1
customer29382,0,1
customer29383,1,1
customer29384,0,1
customer29385,0,1
customer29386,0,1
customer29387,0,2
customer29388,0,1
customer29389,0,2
customer29390,0,1
customer29391,0,1
customer29392,0,1
customer29393,0,5
customer29394,0,1
customer29395,0,1
customer29396,0,1
customer29397,0,1
customer29398,0,1
customer29399,0,6
customer29400,0,1
customer29401,0,6
customer29402,0,1
customer29403,0,1
customer29404,0,1
customer29405,0,1
customer29406,0,1
customer29407,0,1
customer29408,0,1
customer29409,0,1
customer29410,0,1
customer29411,5,1
customer29412,0,1
customer29413,0,2
customer29414,0,1
customer29415,1,1
customer29416,0,2
customer29417,0,3
customer29418,0,1
customer29419,0,1
customer29420,0,2
customer29421,0,1
customer29422,0,1
customer29423,0,1
customer29424,0,1
customer29425,0,1
customer29426,0,1
customer29427,0,1
customer29428,0,1
customer29429,0,1
customer29430,3,5
customer29431,0,3
customer29432,1,2
customer29433,0,1
customer29434,0,1
customer29435,1,2
customer29436,0,1
customer29437,0,13
customer29438,1,1
customer29439,0,1
customer29440,0,1
customer29441,0,1
customer29442,0,1
customer29443,2,3
customer29444,0,1
customer29445,11,1
customer29446,0,1
customer29447,0,1
customer29448,0,1
customer29449,0,1
customer29450,0,2
customer29451,0,1
customer29452,0,1
customer29453,0,1
customer29454,0,8
customer29455,0,1
customer29456,0,1
customer29457,0,1
customer29458,0,1
customer29459,0,2
customer29460,0,1
customer29461,0,1
customer29462,0,1
customer29463,0,1
customer29464,0,1
customer29465,0,2
customer29466,8,1
customer29467,0,2
customer29468,0,1
customer29469,0,1
customer29470,0,1
customer29471,0,1
customer29472,4,4
customer29473,0,1
customer29474,0,3
customer29475,0,1
customer29476,0,1
customer29477,0,1
customer29478,0,2
customer29479,0,1
customer29480,0,1
customer29481,0,1
customer29482,0,1
customer29483,0,1
customer29484,0,1
customer29485,4,3
customer29486,0,1
customer29487,0,1
customer29488,0,1
customer29489,0,1
customer29490,0,1
customer29491,2,1
customer29492,0,1
customer29493,0,1
customer29494,0,1
customer29495,0,1
customer29496,0,1
customer29497,0,1
customer29498,0,1
customer29499,0,6
customer29500,0,1
customer29501,0,1
customer29502,0,1
customer29503,0,1
customer29504,0,2
customer29505,0,1
customer29506,0,1
customer29507,0,1
customer29508,0,1
customer29509,0,2
customer29510,0,8
customer29511,0,1
customer29512,0,1
customer29513,0,1
customer29514,0,1
customer29515,0,1
customer29516,0,1
customer29517,0,1
customer29518,0,1
customer29519,2,1
customer29520,0,1
customer29521,0,1
customer29522,0,1
customer29523,8,1
customer29524,0,1
customer29525,0,1
customer29526,0,1
customer29527,1,1
customer29528,0,1
customer29529,0,1
customer29530,0,1
customer29531,0,1
customer29532,0,1
customer29533,0,1
customer29534,0,1
customer29535,0,1
customer29536,0,1
customer29537,5,1
customer29538,0,1
customer29539,0,1
customer29540,7,3
customer29541,0,2
customer29542,0,1
customer29543,0,1
customer29544,0,1
customer29545,0,1
customer29546,0,1
customer29547,0,1
customer29548,0,1
customer29549,0,1
customer29550,1,1
customer29551,0,1
customer29552,0,1
customer29553,4,2
customer29554,0,2
customer29555,0,1
customer29556,0,1
customer29557,0,2
customer29558,0,1
customer29559,0,1
customer29560,0,1
customer29561,0,1
customer29562,0,4
customer29563,5,1
customer29564,0,1
customer29565,0,1
customer29566,0,1
customer29567,0,3
customer29568,0,1
customer29569,0,3
customer29570,0,1
customer29571,0,1
customer29572,0,1
customer29573,0,1
customer29574,3,1
customer29575,0,1
customer29576,0,1
customer29577,0,1
customer29578,0,1
customer29579,0,1
customer29580,0,1
customer29581,6,1
customer29582,0,3
customer29583,4,1
customer29584,0,1
customer29585,0,1
customer29586,0,1
customer29587,0,2
customer29588,0,1
customer29589,0,2
customer29590,0,1
customer29591,0,7
customer29592,0,1
customer29593,4,3
customer29594,0,3
customer29595,0,1
customer29596,0,1
customer29597,0,1
customer29598,0,8
customer29599,0,1
customer29600,0,1
customer29601,0,1
customer29602,0,1
customer29603,0,1
customer29604,0,1
customer29605,0,1
customer29606,7,1
customer29607,0,1
customer29608,4,4
customer29609,0,1
customer29610,0,1
customer29611,1,4
customer29612,0,1
customer29613,0,1
customer29614,0,1
customer29615,0,1
customer29616,0,1
customer29617,0,1
customer29618,0,3
customer29619,0,1
customer29620,0,1
customer29621,0,1
customer29622,20,1
customer29623,5,1
customer29624,0,1
customer29625,0,1
customer29626,0,1
customer29627,0,1
customer29628,0,1
customer29629,0,1
customer29630,0,1
customer29631,0,1
customer29632,0,1
customer29633,0,1
customer29634,0,1
customer29635,0,1
customer29636,0,1
customer29637,0,1
customer29638,0,1
customer29639,0,1
customer29640,0,1
customer29641,0,1
customer29642,0,1
customer29643,0,1
customer29644,0,1
customer29645,0,1
customer29646,0,1
customer29647,0,1
customer29648,0,1
customer29649,0,1
customer29650,0,1
customer29651,0,1
customer29652,13,3
customer29653,0,1
customer29654,0,2
customer29655,0,1
customer29656,0,1
customer29657,1,3
customer29658,0,1
customer29659,7,2
customer29660,0,1
customer29661,0,1
customer29662,0,2
customer29663,0,1
customer29664,0,1
customer29665,0,2
customer29666,1,1
customer29667,0,1
customer29668,3,1
customer29669,0,1
customer29670,0,1
customer29671,0,2
customer29672,0,1
customer29673,0,4
customer29674,0,1
customer29675,0,1
customer29676,0,1
customer29677,0,1
customer29678,0,1
customer29679,0,1
customer29680,0,2
customer29681,0,1
customer29682,0,1
customer29683,0,1
customer29684,0,1
customer29685,16,3
customer29686,0,2
customer29687,0,1
customer29688,0,1
customer29689,0,1
customer29690,1,1
customer29691,4,4
customer29692,0,3
customer29693,0,1
customer29694,0,1
customer29695,0,1
customer29696,0,1
customer29697,0,1
customer29698,0,1
customer29699,0,1
customer29700,0,1
customer29701,0,1
customer29702,0,1
customer29703,0,1
customer29704,0,1
customer29705,0,1
customer29706,0,1
customer29707,0,1
customer29708,0,1
customer29709,0,1
customer29710,0,1
customer29711,0,2
customer29712,0,2
customer29713,0,1
customer29714,0,5
customer29715,0,1
customer29716,0,3
customer29717,0,1
customer29718,0,1
customer29719,0,1
customer29720,0,1
customer29721,0,1
customer29722,0,2
customer29723,0,2
customer29724,0,1
customer29725,0,1
customer29726,0,1
customer29727,0,1
customer29728,0,1
customer29729,0,1
customer29730,0,2
customer29731,0,1
customer29732,0,1
customer29733,0,1
customer29734,0,1
customer29735,3,1
customer29736,0,1
customer29737,0,1
customer29738,1,1
customer29739,0,1
customer29740,0,1
customer29741,0,1
customer29742,0,1
customer29743,0,3
customer29744,0,1
customer29745,0,1
customer29746,0,1
customer29747,10,8
customer29748,0,1
customer29749,0,1
customer29750,4,1
customer29751,0,1
customer29752,0,2
customer29753,0,1
customer29754,0,13
customer29755,0,3
customer29756,0,1
customer29757,0,1
customer29758,0,1
customer29759,0,2
customer29760,0,1
customer29761,1,12
customer29762,0,1
customer29763,0,1
customer29764,0,1
customer29765,0,1
customer29766,0,1
customer29767,0,1
customer29768,0,1
customer29769,0,1
customer29770,0,1
customer29771,0,2
customer29772,0,1
customer29773,0,1
customer29774,0,1
customer29775,0,1
customer29776,0,1
customer29777,0,1
customer29778,0,2
customer29779,0,1
customer29780,0,58
customer29781,0,2
customer29782,0,1
customer29783,0,1
customer29784,0,2
customer29785,0,1
customer29786,0,1
customer29787,0,1
customer29788,0,1
customer29789,0,2
customer29790,0,1
customer29791,0,3
customer29792,0,1
customer29793,9,2
customer29794,0,2
customer29795,0,1
customer29796,0,1
customer29797,0,1
customer29798,0,1
customer29799,0,1
customer29800,0,1
customer29801,20,1
customer29802,0,1
customer29803,0,1
customer29804,0,2
customer29805,0,1
customer29806,0,1
customer29807,0,1
customer29808,0,2
customer29809,1,2
customer29810,0,1
customer29811,0,1
customer29812,0,1
customer29813,0,1
customer29814,0,1
customer29815,0,1
customer29816,0,1
customer29817,0,1
customer29818,0,1
customer29819,0,1
customer29820,4,1
customer29821,0,1
customer29822,0,1
customer29823,0,1
customer29824,0,1
customer29825,0,1
customer29826,0,1
customer29827,0,1
customer29828,0,1
customer29829,0,1
customer29830,0,1
customer29831,0,2
customer29832,0,1
customer29833,0,2
customer29834,0,1
customer29835,0,1
customer29836,0,2
customer29837,0,1
customer29838,0,1
customer29839,0,1
customer29840,0,1
customer29841,3,1
customer29842,0,13
customer29843,0,2
customer29844,0,1
customer29845,0,2
customer29846,0,1
customer29847,0,1
customer29848,0,2
customer29849,0,2
customer29850,0,1
customer29851,0,1
customer29852,0,1
customer29853,0,1
customer29854,0,1
customer29855,0,1
customer29856,9,1
customer29857,0,2
customer29858,0,1
customer29859,0,1
customer29860,6,3
customer29861,0,2
customer29862,0,1
customer29863,0,1
customer29864,0,1
customer29865,0,1
customer29866,0,1
customer29867,0,1
customer29868,0,1
customer29869,0,1
customer29870,0,1
customer29871,0,1
customer29872,0,1
customer29873,0,1
customer29874,1,2
customer29875,0,1
customer29876,0,1
customer29877,0,1
customer29878,0,1
customer29879,0,1
customer29880,0,1
customer29881,0,1
customer29882,0,1
customer29883,0,1
customer29884,0,1
customer29885,0,1
customer29886,0,1
customer29887,0,1
customer29888,0,1
customer29889,0,1
customer29890,0,2
customer29891,0,1
customer29892,1,1
customer29893,0,1
customer29894,4,2
customer29895,0,1
customer29896,0,1
customer29897,0,1
customer29898,0,1
customer29899,0,1
customer29900,0,2
customer29901,0,1
customer29902,1,3
customer29903,5,1
customer29904,0,1
customer29905,0,1
customer29906,8,3
customer29907,0,1
customer29908,0,1
customer29909,12,4
customer29910,0,1
customer29911,0,1
customer29912,0,1
customer29913,3,2
customer29914,0,1
customer29915,0,3
customer29916,0,1
customer29917,0,1
customer29918,0,1
customer29919,0,1
customer29920,0,1
customer29921,0,1
customer29922,0,1
customer29923,3,1
customer29924,0,1
customer29925,0,1
customer29926,0,4
customer29927,0,1
customer29928,0,1
customer29929,0,1
customer29930,0,1
customer29931,0,1
customer29932,0,1
customer29933,0,2
customer29934,5,7
customer29935,8,1
customer29936,0,1
customer29937,0,1
customer29938,0,1
customer29939,0,1
